"","fat","NIR1","NIR2","NIR3","NIR4","NIR5","NIR6","NIR7","NIR8","NIR9","NIR10","NIR11","NIR12","NIR13","NIR14","NIR15","NIR16","NIR17","NIR18","NIR19","NIR20","NIR21","NIR22","NIR23","NIR24","NIR25","NIR26","NIR27","NIR28","NIR29","NIR30","NIR31","NIR32","NIR33","NIR34","NIR35","NIR36","NIR37","NIR38","NIR39","NIR40","NIR41","NIR42","NIR43","NIR44","NIR45","NIR46","NIR47","NIR48","NIR49","NIR50","NIR51","NIR52","NIR53","NIR54","NIR55","NIR56","NIR57","NIR58","NIR59","NIR60","NIR61","NIR62","NIR63","NIR64","NIR65","NIR66","NIR67","NIR68","NIR69","NIR70","NIR71","NIR72","NIR73","NIR74","NIR75","NIR76","NIR77","NIR78","NIR79","NIR80","NIR81","NIR82","NIR83","NIR84","NIR85","NIR86","NIR87","NIR88","NIR89","NIR90","NIR91","NIR92","NIR93","NIR94","NIR95","NIR96","NIR97","NIR98","NIR99","NIR100"
"44",48.5,4.23688553752279,4.24398388834119,4.2389047114203,4.25939644116483,4.29612205166126,4.29343496753645,4.30130160364277,4.31627763130465,4.32157004990528,4.33229332029503,4.35633426239018,4.35126359407243,4.3856277487857,4.41492433376591,4.42758152756864,4.43384257327504,4.44522236875848,4.47681992863055,4.47640684592741,4.5229646018643,4.55266487592304,4.6198604932524,4.61820960858605,4.61985526626727,4.68625805723188,4.67650918325609,4.70920451051801,4.72325018734636,4.75713642925703,4.78797194653474,4.82921865355614,4.85720223656562,4.91381889433102,4.9692940592636,5.00072546343266,5.03994814701894,5.04993021046787,5.07044221011154,5.10793917761365,5.14944893357129,5.1703150558723,5.2243805679901,5.20674794384273,5.17386561363242,5.15607929551331,5.12088418937151,5.11083543306755,5.11163736178932,5.11507950024578,5.13618907551538,5.16623979877659,5.21780257366604,5.26448426986434,5.29049027829793,5.34554415282076,5.3782581437172,5.41789216088824,5.42119355777521,5.47099383225998,5.43234876442152,5.45057419047431,5.4641080708308,5.47038945906451,5.46957167507891,5.47248754034007,5.46306951662828,5.47423142722788,5.46719622281882,5.44634600621208,5.42757573050527,5.44645345944638,5.41559714715181,5.41501224301168,5.38111763510624,5.38499851160994,5.35352396600049,5.3757461760993,5.34367025387699,5.36232370825658,5.328822748548,5.32228542681502,5.2920259405175,5.29391908367482,5.29208730070902,5.25473286002808,5.24446072209113,5.20675418876728,5.18317877875211,5.19113625243149,5.14064878776896,5.1445518323755,5.08970187772032,5.1060226765916,5.09149203730346,5.06552273441944,5.05047461198527,5.03469200535467,5.03242499770665,4.97265471978037,4.96064953761999
"45",49.1,2.82783267420228,2.84923462681223,2.88072655637922,2.86771388519317,2.8444628179695,2.84632727670368,2.85509609199213,2.8412403857172,2.86896837399533,2.85815469114939,2.86625679075273,2.86896906920805,2.87451184411308,2.89530864159036,2.89988286818649,2.90643109042349,2.91468804457528,2.92743026537201,2.95288260803366,2.95397757920293,2.97690076626902,3.01291431313306,3.03083698362029,3.03824202612299,3.0371059391254,3.06032564774339,3.06203065873492,3.09542619505271,3.11164655465275,3.12059938864608,3.16529582078714,3.19858531286926,3.24639865492507,3.24088159201717,3.2572760831505,3.31037192184706,3.32292880916208,3.3696222213592,3.32242495599031,3.41960778517756,3.44896310822326,3.45094126607847,3.44475130639385,3.4311526472099,3.40808291853938,3.36468229930028,3.34832902934789,3.33804947241276,3.34989699679603,3.36769084310364,3.41665397289708,3.41532519170467,3.49000289091532,3.5069817304889,3.53653935389678,3.58729108688238,3.61052318463522,3.64460328043046,3.62407013790932,3.63909706458955,3.68145761305789,3.64083808469751,3.65376571855685,3.64977763645826,3.66383619783723,3.65729282582804,3.64719203803513,3.650032389408,3.64627009048822,3.60355927844399,3.62584954453159,3.6147001555171,3.622638837175,3.59514114283302,3.57511145115773,3.5410258472708,3.57104010261254,3.54370884227723,3.55378612145499,3.55405888402887,3.52432202532077,3.50346985807332,3.45618960941095,3.47724972950245,3.47326893139479,3.44458403114794,3.42680655081712,3.39504961878267,3.39860321192565,3.38394000367129,3.34054954049518,3.33188433594358,3.3376717364748,3.32054383121281,3.30144761530218,3.29624516142933,3.27129813723931,3.24561450492522,3.21263120702554,3.21511849227543
"46",8.2,2.86341416657609,2.86666077069,2.88180635126937,2.88653268599622,2.89510710943212,2.87951593867423,2.90450602597192,2.90558442624189,2.91174082417298,2.91100717349113,2.90031824523393,2.91501670423078,2.92289338234729,2.92338663022313,2.93970408352543,2.94360585945968,2.96044142323512,2.95232917240922,2.95439136334632,2.96091576586447,2.96095701001908,2.97816681763032,2.98477009029937,2.99399410278782,2.98195192885014,2.99273185342154,3.02381881258197,3.02421176017417,3.02920737152742,3.02887311173259,3.02027346773822,3.02534240670675,3.03346910972339,3.03562282236872,3.06068484956142,3.07592457248251,3.07749577173328,3.07696040234328,3.09772518943289,3.11852328397059,3.12011841473142,3.13707919013486,3.14217771073044,3.16995312200995,3.1804430843227,3.188117287733,3.2250909064963,3.26079668249524,3.2660543090468,3.29262277034321,3.3264452178604,3.35802293804862,3.39508551496387,3.4450387533552,3.47193949036502,3.47019567024453,3.51630024001784,3.52432618887572,3.53787501447712,3.54420969357618,3.55254706487674,3.55006912937919,3.54400761978652,3.52694735084878,3.53419446155499,3.52311285336663,3.53105559927597,3.49334763454338,3.53304380046635,3.49092666551777,3.4913587060969,3.44820161602592,3.50707334091675,3.42563424965058,3.43886014784394,3.42126836868416,3.41142523327722,3.38007829345928,3.35110639234469,3.35841224862258,3.33324189681912,3.29711718447325,3.29693145001196,3.30362659853811,3.26575815435066,3.24346168703141,3.22963629150719,3.22398514418779,3.18429139741044,3.15987643501788,3.13953269101604,3.13515161976393,3.10416739828263,3.1057004510273,3.0796691576992,3.05894597120445,3.04276376795698,3.03564667574649,2.99739368335902,3.00074218780939
"47",11,3.00072414700116,2.99417339483518,3.0159143334376,3.01203625142321,3.0028129276804,2.9777641550968,3.02770864289447,3.01738815267037,3.04640648109317,3.04724338076429,3.05564871453452,3.04767767965752,3.06221542431526,3.05737313181503,3.05966863410701,3.09788632662603,3.08647782230196,3.093246060237,3.09324710854002,3.09984397829691,3.11195550683868,3.10050433102866,3.11095158097522,3.1291139296391,3.14048906296472,3.13150286762252,3.15479817601301,3.18097560995359,3.17542559760328,3.14722083834442,3.17050192628139,3.1868584137646,3.2056896335315,3.20351745847668,3.21515835931467,3.21285408541056,3.22058949197949,3.23839427001339,3.25989966861282,3.26438883240773,3.2715145694021,3.26920547873255,3.30849211174885,3.32432116095404,3.32283151608856,3.37355233585157,3.37913536612508,3.38038925026917,3.41152221311128,3.43599166622227,3.46430724225199,3.50849395169513,3.57384456301422,3.58849025063777,3.66123804483565,3.65412181016322,3.68701157426055,3.68431807247843,3.67178463257411,3.69750211498067,3.74191721699527,3.71589992477921,3.7191311382757,3.73113049681221,3.67650793261916,3.69383046862908,3.68525871294469,3.67416658800341,3.68246717174959,3.68061519684512,3.65612614759175,3.64153209279174,3.64148404325858,3.60686267495075,3.62634683443372,3.58294173961032,3.57995846004657,3.54448184023832,3.54943271677314,3.52676061384575,3.51129822571566,3.48547235738227,3.49398803524954,3.43772480162843,3.4454927272399,3.42069476435345,3.3873900674563,3.3719580984225,3.44946984553619,3.33571865636087,3.33024308414993,3.2932945898909,3.27535510316203,3.2464510212871,3.2335802692538,3.22936237255659,3.21760278271398,3.17306947519455,3.17725311210937,3.17835034739432
"48",0.9,2.16478094061566,2.1738739976313,2.15410769396912,2.1500432708573,2.17260660751547,2.1498224390669,2.15206865303318,2.16832276666216,2.15883193388414,2.14178949480581,2.16865848589671,2.15348919354329,2.15040526270246,2.13806074820932,2.15277132138993,2.1562552199826,2.12769927903805,2.15492576493346,2.15505485192756,2.15608342763549,2.15917076865204,2.15709869663241,2.16773933797772,2.12534697221014,2.17980714251035,2.18058850935696,2.18066564728431,2.19838131119212,2.17140251838483,2.19445527222602,2.14369201151131,2.18771627290131,2.21715202115815,2.18379210756461,2.18872577611887,2.21273771476331,2.21792588583712,2.21495097345775,2.23729608643023,2.24354484689952,2.28246154207493,2.25815028239983,2.30348810781309,2.30557825029693,2.33596070925577,2.40244417817919,2.39773237789483,2.40894233980048,2.46576594259881,2.48761283685256,2.53308315139647,2.59781881964365,2.64422234457776,2.69501571818201,2.72746186594979,2.7887368343357,2.7877310927577,2.81262729500529,2.82368676332813,2.83565341141961,2.84148537181187,2.8582002871612,2.86971534821614,2.86216833242464,2.8288312018845,2.83739292612959,2.86665146665146,2.83088227653999,2.82712554268177,2.82759513596287,2.79223906164885,2.80071471619878,2.74101263468028,2.79603033667051,2.77376994305304,2.74038692552022,2.75499192653304,2.72095842302989,2.70223666620034,2.64210980968955,2.64177898820034,2.65508027136281,2.62027590807841,2.62552088475699,2.57775881870152,2.56462450801399,2.55999427499139,2.51039454136304,2.50002776219233,2.45982425814819,2.4450004915693,2.43413063964331,2.40335614502826,2.3854065726692,2.37464452193119,2.37542803161742,2.3297823370003,2.33487302848638,2.30710663175574,2.28749338196888
"49",3.6,2.25654024935183,2.23971661683598,2.23792303403813,2.2592807348206,2.25098677528645,2.25845221709878,2.25647829866357,2.25578125496778,2.2379070313691,2.24033516353268,2.28181834844768,2.27009913143619,2.27958886460809,2.25053935401117,2.24937954697426,2.270653240764,2.27124970256562,2.26705493291804,2.26443310785396,2.28354830492052,2.28913793243609,2.29967524759035,2.28606963214973,2.29209914752915,2.29544921715357,2.30943606725775,2.30671847188679,2.32067228321058,2.31468584771765,2.32080038656483,2.31056987993286,2.34121976791528,2.31879292067298,2.34040299522236,2.33876555800289,2.32613752240809,2.35190012036299,2.34876478817999,2.36267901386218,2.36994695842891,2.3937308052239,2.41440357671162,2.41977653224502,2.4400484632008,2.45145176236797,2.4854042118252,2.47286422000167,2.52831836940164,2.57235339526133,2.5667989921245,2.61126683941282,2.63280542350558,2.69459638970114,2.72878513239762,2.75132300455895,2.77397203198601,2.81259282522455,2.83255201315401,2.8216497275505,2.83270611884398,2.83647387165724,2.84703742459066,2.84535282897855,2.8293942338713,2.82972337430226,2.79543632012952,2.85536750389112,2.81230249687938,2.79683575081632,2.73058793965819,2.75840480952857,2.76731707549343,2.74420572943536,2.7232998413412,2.7023602024543,2.7001182268725,2.68176095107485,2.6619143108823,2.63288582527823,2.61774836129612,2.59115545083571,2.57300612222676,2.53164123169927,2.51584564675731,2.48455656505554,2.4656148009775,2.44551438488819,2.43065394280634,2.41528754947062,2.36895313542181,2.36329261199381,2.36844449386875,2.33905319742731,2.28357684645703,2.28783820214472,2.23872481786493,2.24156157958288,2.21460170509855,2.22395775376826,2.17272467129522
"50",3.9,2.64045335511746,2.61913322722687,2.61745975997662,2.63963682580042,2.63289870809043,2.64486214290653,2.64458086401612,2.6578909234386,2.63522234303463,2.62706037575953,2.65064130763404,2.64963194518515,2.65796214636676,2.65872835951435,2.65090870727979,2.67218780650252,2.67650465112257,2.68926860791818,2.67516671085591,2.67285778126618,2.67488642177584,2.68742561212029,2.69197023718117,2.69772562895975,2.68809928585499,2.69652338837569,2.7104016791282,2.70943242929849,2.70558550104193,2.71844314986764,2.73356949688572,2.7140487720983,2.75247454827996,2.74808049188481,2.74341434023504,2.72373560492882,2.75214981920857,2.76721086869729,2.77049259104675,2.74602360554769,2.79563752716391,2.8113697810383,2.83382041275099,2.83607433810506,2.8472118963635,2.88789849890737,2.88546968743132,2.89399127587825,2.92634153635347,2.95595257477375,2.99814953713421,3.0104019399344,3.0681342477691,3.0897572234154,3.13871840748732,3.16816715945211,3.19066047434979,3.2012381985385,3.20282361067283,3.23261392828521,3.22033754928667,3.20622993842019,3.21143318036371,3.20707581020354,3.21481713634691,3.1963878359636,3.20157277152787,3.17214285041841,3.17988573371603,3.16908273197774,3.12255231822519,3.13836389459947,3.10218420798227,3.0862485444184,3.06656838502122,3.06370857137436,3.02227402310064,3.00030978380873,2.99534139060328,2.97596648392507,2.93141102003488,2.89876712042474,2.91589645128642,2.88108837739693,2.87120576418015,2.85054774220448,2.83178200094401,2.79345698208584,2.77441331393498,2.75364461548938,2.74391275182785,2.72093345662661,2.68890004456127,2.68100077243247,2.64730116527209,2.62649075896644,2.62012475244277,2.61881105004481,2.58746852956967,2.57040060904302
"51",4,3.13087301236388,3.12852724782834,3.15564693812487,3.13955866614028,3.17973183730935,3.16948065525079,3.1966033095253,3.19408527734198,3.18713534910056,3.18988439561799,3.21943801103972,3.22493103104397,3.22420540481733,3.25880104581114,3.26046238742038,3.25605317989862,3.25771353083009,3.29008260578387,3.2931473361566,3.30629611937015,3.26461893129396,3.31065151661349,3.33498066979084,3.33730179071927,3.33905892433287,3.37154071588937,3.3559049996449,3.38722422263347,3.36822349300972,3.40209749860104,3.38116276147718,3.39374247926409,3.41096338169125,3.39186835605649,3.41002580429628,3.43249866700998,3.45421172607783,3.44521475115382,3.46125161280893,3.48799496565692,3.5017009691486,3.50796296364145,3.52237831125261,3.53710063930901,3.57582899719528,3.58363458131366,3.59444933390752,3.62701195398799,3.6445374379261,3.6884430163586,3.71155205965971,3.76590118948939,3.78152844753338,3.8191162484311,3.85325831229278,3.88639591921222,3.91624814866733,3.92114780392364,3.96790009374895,3.96045680828064,3.98147128171788,3.97188032170164,4.00120494422315,3.99438073971583,4.00545552880443,3.98980716782582,3.9866467631974,3.99761520610834,3.98147586495311,3.99180282975149,3.96396806848853,3.95761162776222,3.95968494961501,3.93847483072532,3.91008781600182,3.92216657188803,3.86515935957049,3.87964625193938,3.86882841037199,3.86414840591237,3.83903226467226,3.81678485922401,3.8044238720746,3.80224715782217,3.76768267027626,3.76380442837482,3.74563279257641,3.73133630878791,3.73151365298083,3.68766551763593,3.66730904900527,3.67166063658806,3.6534149811329,3.63902777387826,3.63168706424409,3.63149061735608,3.61744236204077,3.58665771948808,3.56069746067512,3.50883423771071
"52",5.1,2.49317163348612,2.49465904216462,2.46832021690871,2.49446405035583,2.48727342354921,2.48303063512177,2.49056802249759,2.49924048004149,2.48748815958649,2.47539386348729,2.47712032836732,2.49618314025032,2.4872037042169,2.48655367277213,2.49409342980638,2.51623159087883,2.49419020031103,2.50684904936194,2.4887890053709,2.51726228902676,2.4834446575577,2.52280832114563,2.5313789269216,2.50754983387145,2.52556140850419,2.5104915713178,2.52008584195789,2.53572615356142,2.53811362492916,2.5184725061073,2.55246282830178,2.5438742962251,2.55039354883475,2.53397788713013,2.54022824417615,2.57472382518739,2.56069108552003,2.58480907920677,2.60394575042832,2.59697418781914,2.61551303177413,2.61847819397065,2.6096985848274,2.66428104756173,2.67913008973293,2.70079698372064,2.72946609610158,2.75964416872857,2.7838858416989,2.82469479721294,2.85989275605782,2.91625506988029,2.9552721566454,2.99776429032482,3.06695031278921,3.08433389631923,3.1057303899752,3.12108130325075,3.13657972572412,3.1385544295239,3.14374806031007,3.12587290963163,3.14297771543908,3.14483506937986,3.14192581786333,3.14556374253156,3.15409496789861,3.1396782522868,3.11544980704794,3.11658771769365,3.10384035682633,3.05965561269617,3.06357636494639,3.06205710583684,3.02692144398326,2.99863699349264,3.01088347789325,2.99390160730415,2.95922447162362,2.94481184326573,2.92879264600964,2.89174708536548,2.86918141420773,2.8610558445467,2.85122646396267,2.81419696878521,2.81061608438667,2.77183755585314,2.76947484854133,2.73352967611521,2.70905025182806,2.69364307826977,2.67824243569538,2.65292671265711,2.63305694167891,2.60279877975283,2.61989399202453,2.58759309963044,2.57146706505346,2.52941335461501
"53",5.2,2.34359350407735,2.33937314951601,2.36209863471682,2.34938710536006,2.34864272448368,2.3493646690598,2.36748779164299,2.37571304310167,2.35179292164907,2.36186514872562,2.37244849151864,2.35458953245864,2.35567759468915,2.3694562915254,2.35554602876497,2.38579848842639,2.37374541787326,2.36896397889563,2.37898565819354,2.39591360196089,2.38904954760602,2.39696459577683,2.40554536862304,2.40046300181725,2.39361897754412,2.41138928496456,2.41250280297693,2.42206455654017,2.40590537046636,2.4344453650665,2.43716075447413,2.42730568757637,2.42514387041112,2.43623161180122,2.45248644950827,2.4661135955319,2.45348010860245,2.49384883311054,2.47172203979218,2.50262609277786,2.51276706122621,2.51317817127389,2.52096334747274,2.5450687919844,2.56278023034269,2.63706233186483,2.57757153966952,2.63252179313555,2.64357545467193,2.70012086691129,2.71036476614506,2.77317942625497,2.82180280518545,2.85213938548076,2.90516579022934,2.93007110600976,2.94735281644516,2.94713268659887,2.97064089807477,2.95237641152238,2.97157116452263,2.97999586664059,2.97670267209111,2.95794472490642,2.94938523922697,2.96959503411684,2.95401769479227,2.90711052936567,2.8980710950291,2.93355773630353,2.89967636310143,2.88845356456867,2.86568654635735,2.89908539684494,2.84522837368355,2.81200380360361,2.80934701150777,2.76312645300182,2.75117598587032,2.71652378076113,2.70033545028821,2.68631448046343,2.63101344520829,2.63060978296227,2.60890976038536,2.59123008977421,2.56668435760343,2.54147750496098,2.52887093584424,2.49567859043512,2.4708398179413,2.44328135763133,2.41932912027822,2.41797215976886,2.3927540585142,2.38592729602086,2.3491573069655,2.32709374875878,2.3141013440824,2.29835909617348
"54",5.2,2.48855917467562,2.52124158971291,2.50075981798641,2.5096425876627,2.53090321106993,2.51486415225811,2.51943902626206,2.51538851761364,2.52037147597221,2.51873571396732,2.51928779205037,2.54641161485942,2.53528115469105,2.53321639198644,2.44878325474296,2.53717680901153,2.5391186951732,2.55845929208422,2.55088925260024,2.55332882564982,2.54620858632227,2.55095235421115,2.53102583079849,2.55933990462817,2.58066874789929,2.57513015992354,2.56736954663953,2.60492416345309,2.59728354599748,2.58981749490824,2.58012542247885,2.60329669974692,2.61347016943089,2.60536001174299,2.61135356829288,2.62475994157213,2.64530072567118,2.63204296096366,2.62694745437262,2.65477329995678,2.63755893395471,2.66482933288358,2.71580674109447,2.70392390373422,2.73652056588536,2.73351846090495,2.75726432368117,2.76691562990049,2.80627627805571,2.82889514922857,2.84510953902108,2.88360577808018,2.94480478028159,2.96463484906219,2.99239865199666,3.0134357365104,3.04694239409588,3.05250262954228,3.06712548985219,3.0762417405509,3.06006450747469,3.0561554191563,3.06469964115633,3.07460323004073,3.06244167794528,3.0419150010105,3.03529885662136,3.04267294163186,3.01983206994685,2.96263592361652,2.99474206446967,2.9756808456504,2.9299640831734,2.92953641016389,2.90877213560735,2.97294223979236,2.87741708289996,2.83549723441029,2.82265292681311,2.8089370333722,2.76072017017696,2.79198062958641,2.73949827538626,2.70500668827079,2.72062830526502,2.6731878268427,2.6663192069116,2.64005516077216,2.59307979885397,2.59753507874,2.5717209309664,2.52728883945811,2.51705879628334,2.48492949643281,2.46880938139937,2.44004856227839,2.41646650039643,2.40128775055095,2.39922985324287,2.37574421155149
"55",5.6,2.56462693109324,2.5684879109107,2.58255172514194,2.5940414154923,2.58676881320297,2.59892513674448,2.58215369554326,2.58812636584487,2.5823135890725,2.58708994517932,2.60391134673122,2.59360105055093,2.60993005246164,2.59558078536148,2.58393676222357,2.61873136144545,2.59960743192617,2.61570445323397,2.62395780932938,2.60988056401655,2.6134681799634,2.62580518992106,2.60606690066407,2.63404451828465,2.67610666968417,2.63218346472187,2.65156811340466,2.65031803060261,2.662763853603,2.66461610976585,2.65873773929117,2.66535917495925,2.69768530721591,2.66410790615566,2.6771952783304,2.70539737970565,2.69607299382058,2.69737037342572,2.72889714389599,2.73393250846502,2.73710037212038,2.76908155343368,2.77356827812643,2.7785552492706,2.80600360899034,2.82379512764661,2.83139496699052,2.86110934608732,2.83463263251255,2.91414274647127,2.95178378927328,3.00250537926501,3.03469745569278,3.07268074257539,3.11934908663587,3.1586761053132,3.1567455600792,3.19389882297425,3.1999029196823,3.19552993597622,3.21103151196685,3.19569974586326,3.19494875372973,3.20167479738919,3.20809023092292,3.19872007888133,3.20326406514881,3.18618854211644,3.16267978694956,3.14735198564576,3.13792116278119,3.14746698751185,3.12441530617727,3.12307676082391,3.08268462366335,3.05304931512165,3.05409077068407,3.02053483625257,2.99918561014057,2.99256239105199,2.97352592876756,2.94437999501921,2.9290212203596,2.91476764925867,2.89438965447384,2.86623336109554,2.84817354267648,2.81997752700455,2.77198724724478,2.77100765073557,2.73265827515309,2.72157533637329,2.70915934555594,2.68743325554673,2.66355090810485,2.64470861124035,2.61650253876376,2.61132291913345,2.59087165718536,2.576846934462
"56",5.6,2.49217370257582,2.49552387396609,2.50605991166107,2.51311038293659,2.48884107399691,2.51095567542871,2.55112806586762,2.49051839658679,2.50305091220158,2.49987832346771,2.47887212030965,2.49950248340226,2.52232440696499,2.5220497098157,2.49951364423413,2.50585271382216,2.51800051521607,2.51912885088439,2.52840808440941,2.52655247502228,2.53460192939621,2.51823946431597,2.52445713222733,2.53271443479738,2.52869795328969,2.54435480301421,2.54517159777892,2.5319419951366,2.55797389467006,2.55605071812117,2.56760940835691,2.55227155970657,2.56551614344309,2.57980011550132,2.55934319332762,2.57861305773242,2.58328017077197,2.58590642424991,2.60763036659278,2.62517372749828,2.65166807954861,2.64275043587196,2.66672415107736,2.68941202809226,2.7095647020195,2.72697127679628,2.75125074425425,2.77706102073823,2.81065949424675,2.85127998373368,2.88684192042114,2.94538659127008,2.97690815960298,3.02138805998859,3.06493724540313,3.10587679533326,3.11830966540592,3.15142964893134,3.16801056372961,3.18454943304317,3.19343129548932,3.1757855626017,3.20273253450509,3.18034023235078,3.17638741058881,3.17114015573749,3.17078834120157,3.1911153895692,3.15562861606475,3.13765731183116,3.12375145842936,3.09242314273447,3.10496297033914,3.06871714169195,3.05359513462097,3.03365270376463,3.04193705535418,3.01324100526277,2.99127541858911,2.97373706255692,2.93628243247229,2.93458997090054,2.89956791477296,2.87645480916562,2.89811823343129,2.83738191381689,2.84455574447368,2.8010092560795,2.77372135655065,2.74420345638937,2.75668466725082,2.73946139921566,2.69442646778672,2.66869101748297,2.63548426132373,2.63060328900139,2.61481486669047,2.59558153539268,2.54227423302596,2.56635287421584
"57",6,2.58392724906888,2.60876153510661,2.5848746703017,2.61009981469989,2.59528399266028,2.60638298643733,2.62499861684789,2.6162919798713,2.61117923446347,2.60899854236317,2.59383681260033,2.62916842809923,2.61624305998267,2.61905126895788,2.62753766584414,2.63072544238805,2.61644214941856,2.65403179411337,2.64715805221229,2.64044472823363,2.63693340408348,2.65362565465006,2.65398955362722,2.66273888260602,2.67380255843376,2.66641882324314,2.68235008109928,2.66841897675618,2.66626669420792,2.67722886331113,2.69642098086116,2.70308968968242,2.68257424458899,2.68451000804475,2.72274254598024,2.72244942539328,2.72231839869524,2.72738130388312,2.75539773950016,2.76509076182151,2.77310944338033,2.78705655958493,2.77627937028723,2.82924920349868,2.83117463405806,2.85654964076305,2.86246236295035,2.89365849969015,2.93299214879074,2.94086169081717,2.98582335173831,2.98681911003178,3.08725963638454,3.10204627552065,3.13240664393223,3.16165293421784,3.17220633016107,3.20251684812424,3.22126231430406,3.22377043075613,3.22121890711981,3.24108495155783,3.22586424690583,3.23480310323896,3.24938029274595,3.23122981889893,3.21380811244569,3.1921216128027,3.21322962929072,3.1972217713082,3.1972148417953,3.18194706908233,3.1394304789832,3.14635023370838,3.12968590170163,3.10693209358059,3.07355683367223,3.07672476854818,3.04284009825573,3.0447545505214,3.01773383910548,3.03006308772276,2.98766017085111,2.95292685667441,2.94066660159514,2.92337221951764,2.91152174799784,2.90098387648434,2.88137776647206,2.86076487465305,2.81850716320065,2.80942179346926,2.80000728579311,2.76835510556995,2.75775807046066,2.76407670950919,2.69742867802794,2.70527823231968,2.68025786375812,2.68125476311855
"58",6.4,2.25172918966076,2.25933458765078,2.23413475951042,2.24358675345403,2.25208918959713,2.24072784599263,2.2357606715646,2.23992246188795,2.24057630644798,2.22083253228702,2.25012252809476,2.23190773072486,2.25158833622942,2.24215880651406,2.23590165410317,2.24636315341145,2.22337650871216,2.2220272889561,2.26067067147244,2.26914850858089,2.22914611649634,2.28346120110067,2.27883958442319,2.31101735973248,2.26473670162143,2.28560842618692,2.29660164698389,2.28260410255676,2.28995011765448,2.30024243018803,2.28855620085595,2.30120771419944,2.31335850360071,2.30316519916036,2.32559218673014,2.3252439446058,2.33876792439054,2.34187748091692,2.33097299049582,2.37369215595161,2.36977192559126,2.36767985738954,2.42758976156083,2.41540313903693,2.45460490641349,2.48593112329119,2.49997387519123,2.517970762003,2.53636735329937,2.5949450443009,2.62343126207655,2.66001281245882,2.72443664292513,2.75542755940576,2.81533194647367,2.84587479067316,2.86888365826386,2.89277007732904,2.89912904806824,2.92802888862477,2.92476403020708,2.93275795336423,2.92699156612943,2.93278418293906,2.91422652154244,2.9288306715535,2.9357509771998,2.90368821030679,2.9214858470947,2.89807937202014,2.88992796617786,2.88238993777393,2.87174869242922,2.84411632289779,2.86556654028733,2.79607884910211,2.80086167116875,2.78319901532084,2.77505447509795,2.74739175183134,2.71887182525334,2.71586983390576,2.69142430794589,2.67074726493486,2.65785017779087,2.62797880617909,2.58359255008457,2.59975944100695,2.55601831880154,2.54912612603543,2.53568391036956,2.50910067357414,2.45795385575662,2.43721093584141,2.38354239538351,2.45042559653458,2.4260077463695,2.39274030260869,2.37610518735438,2.36218220012848
"59",6.4,2.28309282672228,2.28607381967645,2.28279677764053,2.29499260604852,2.3021480096163,2.29001086917699,2.28368235939094,2.2995251134309,2.29533272416093,2.28575263694173,2.28436321347014,2.28836061743469,2.29517988376524,2.29314807505688,2.29421166704627,2.31837533986061,2.2891077263862,2.31106920033392,2.3047594681256,2.30894785985055,2.31284343090386,2.33878602718337,2.35564447721749,2.33537314503681,2.34075916005153,2.35918363549175,2.33822715799192,2.35349605418803,2.35175984657667,2.35629297033287,2.35759406992991,2.3594505185899,2.36054637557182,2.38333854843793,2.39193017422166,2.40426896813293,2.37540121657262,2.40875218574798,2.41414955932002,2.42367800915535,2.43999035628916,2.45249385072438,2.47563134469222,2.4950551703798,2.49661397028517,2.55654536344329,2.56118420558376,2.5963447055756,2.6037445353997,2.6372913537812,2.66936873551409,2.69002161023632,2.77013664992126,2.8502315630227,2.86544935522728,2.88747944904941,2.91620439484477,2.95617830432215,2.95048580673601,2.93902988540476,2.96126542688336,2.98127355552272,2.9764957811069,2.9844763511472,2.98149154043718,2.97187542769248,2.95590783237688,2.95503293988279,2.94773377975677,2.94127295713377,2.92987185873957,2.91456608667937,2.92026986414459,2.89302432696512,2.87193619604885,2.85573384274015,2.85292670573863,2.82417046303404,2.81023413990152,2.78357978513964,2.7766442896946,2.74966474020304,2.73818311126429,2.71219330468791,2.6775963914067,2.69425914952783,2.62782052885852,2.63113674046256,2.6162769616471,2.59055216329934,2.58075192592556,2.55900477129828,2.56285078426638,2.52671033685806,2.52587661760209,2.46327551202738,2.48367768122738,2.46338804796649,2.48866337107741,2.40030382380799
